,x,0
0,,"device_1,[3.7972038, 8.9040365, 0.7757214],1686511348271"
0,,"device_1,[1.2210429, 10.496181, -1.970428],1686511348307"
0,,"device_1,[1.3982137, 11.650186, -0.770933],1686511348362"
0,,"device_1,[-1.7645266, 9.921572, -2.779668],1686511348420"
0,,"device_1,[1.4197617, 9.320627, -2.633622],1686511348472"
0,,"device_1,[1.769315, 9.469068, -0.6392518],1686511348558"
0,,"device_1,[1.3958195, 9.160215, -1.6639702],1686511348624"
0,,"device_1,[6.76362, 11.712435, 0.8810662],1686511348636"
0,,"device_1,[3.1196449, 9.627085, -2.2601264],1686511348692"
0,,"device_1,[-1.8746599, 11.085154, -1.1851299],1686511348748"
0,,"device_1,[3.2824504, 10.230424, -1.5346833],1686511348822"
0,,"device_1,[9.332599, 7.541735, -3.4045548],1686511348856"
0,,"device_1,[-1.6543933, 8.283937, -0.5746084],1686511348912"
0,,"device_1,[-1.3790601, 9.722853, -3.4715924],1686511348967"
0,,"device_1,[1.2330139, 9.105149, -4.673482],1686511349022"
0,,"device_1,[0.17956513, 9.14585, -5.8203044],1686511349077"
0,,"device_1,[-2.4492683, 8.942344, -4.134786],1686511349132"
0,,"device_1,[1.8626889, 9.279925, -0.7613561],1686511349187"
0,,"device_1,[-1.4987702, 8.872911, -5.755661],1686511349245"
0,,"device_1,[1.1899183, 9.545682, -0.7134721],1686511349299"
0,,"device_1,[0.08379706, 8.959103, -4.757279],1686511349376"
0,,"device_1,[0.11971009, 9.502586, -2.8083985],1686511349407"
0,,"device_1,[-0.79008657, 9.287108, -2.5378537],1686511349462"
0,,"device_1,[2.3104045, 9.299079, -4.4699745],1686511349516"
0,,"device_1,[-1.0151415, 9.478644, -1.7812861],1686511349574"
0,,"device_1,[1.4413095, 9.481039, -2.4540567],1686511349626"
0,,"device_1,[0.37110126, 9.167398, -2.7988217],1686511349683"
0,,"device_1,[-0.6967127, 9.294291, -2.1978772],1686511349736"
0,,"device_1,[1.661576, 9.294291, -2.195483],1686511349795"
0,,"device_1,[0.20829555, 8.925584, -3.8618474],1686511349846"
0,,"device_1,[0.08140286, 9.651027, -2.5881321],1686511349902"
0,,"device_1,[0.20111294, 9.035717, -2.0685902],1686511349957"
0,,"device_1,[0.37588966, 9.44752, -4.8003745],1686511350011"
0,,"device_1,[0.51714754, 8.930372, -1.1707647],1686511350068"
0,,"device_1,[0.062249243, 9.572019, -4.367024],1686511350121"
